"activity" "subject" "measurement_name" "average_ratio"
"SITTING" 10 "tBodyAcc_std___Y" -0.917979529962963
"SITTING" 11 "tBodyAcc_std___Y" -0.921402118113208
"SITTING" 12 "tBodyAcc_std___Y" -0.92858124
"SITTING" 13 "tBodyAcc_std___Y" -0.938967741632653
"SITTING" 14 "tBodyAcc_std___Y" -0.914935703907407
"SITTING" 15 "tBodyAcc_std___Y" -0.922407162881356
"SITTING" 16 "tBodyAcc_std___Y" -0.951607872463768
"SITTING" 17 "tBodyAcc_std___Y" -0.96185862984375
"SITTING" 18 "tBodyAcc_std___Y" -0.974928131052632
"SITTING" 19 "tBodyAcc_std___Y" -0.950388943972603
"SITTING" 20 "tBodyAcc_std___Y" -0.93612270469697
"SITTING" 21 "tBodyAcc_std___Y" -0.966877560941176
"SITTING" 22 "tBodyAcc_std___Y" -0.928059133795645
"SITTING" 23 "tBodyAcc_std___Y" -0.934933559264706
"SITTING" 24 "tBodyAcc_std___Y" -0.956255962058824
"SITTING" 25 "tBodyAcc_std___Y" -0.947457617061538
"SITTING" 26 "tBodyAcc_std___Y" -0.94079896551282
"SITTING" 27 "tBodyAcc_std___Y" -0.971579125714286
"SITTING" 28 "tBodyAcc_std___Y" -0.939905244861111
"SITTING" 29 "tBodyAcc_std___Y" -0.963222497833333
"SITTING" 30 "tBodyAcc_std___Y" -0.937857000806452
"STANDING" 1 "tBodyAcc_std___Y" -0.973190056415094
"STANDING" 2 "tBodyAcc_std___Y" -0.957304989259259
"STANDING" 3 "tBodyAcc_std___Y" -0.893449307213115
"STANDING" 4 "tBodyAcc_std___Y" -0.86159737875
"STANDING" 5 "tBodyAcc_std___Y" -0.869439913392857
"STANDING" 6 "tBodyAcc_std___Y" -0.921493191754386
"STANDING" 7 "tBodyAcc_std___Y" -0.923400921886792
"STANDING" 8 "tBodyAcc_std___Y" -0.938479429074074
"STANDING" 9 "tBodyAcc_std___Y" -0.938635759333333
"STANDING" 10 "tBodyAcc_std___Y" -0.919561843409091
"STANDING" 11 "tBodyAcc_std___Y" -0.964173331702128
"STANDING" 12 "tBodyAcc_std___Y" -0.923140254098361
"STANDING" 13 "tBodyAcc_std___Y" -0.949422439473684
"STANDING" 14 "tBodyAcc_std___Y" -0.928525725333333
"STANDING" 15 "tBodyAcc_std___Y" -0.931900148301887
"STANDING" 16 "tBodyAcc_std___Y" -0.960298267692308
"STANDING" 17 "tBodyAcc_std___Y" -0.968176663717949
"STANDING" 18 "tBodyAcc_std___Y" -0.95422343630137
"STANDING" 19 "tBodyAcc_std___Y" -0.944430270684931
"STANDING" 20 "tBodyAcc_std___Y" -0.87541041109589
"STANDING" 21 "tBodyAcc_std___Y" -0.943601625393258
"STANDING" 22 "tBodyAcc_std___Y" -0.922693288412698
"STANDING" 23 "tBodyAcc_std___Y" -0.9584444925
"STANDING" 24 "tBodyAcc_std___Y" -0.936871974347826
"STANDING" 25 "tBodyAcc_std___Y" -0.954569225945946
"STANDING" 26 "tBodyAcc_std___Y" -0.949466155405405
"STANDING" 27 "tBodyAcc_std___Y" -0.955171419
"STANDING" 28 "tBodyAcc_std___Y" -0.875689216835443
"STANDING" 29 "tBodyAcc_std___Y" -0.969295721076923
"STANDING" 30 "tBodyAcc_std___Y" -0.891654527118644
"WALKING" 1 "tBodyAcc_std___Y" 0.114461336747368
"WALKING" 2 "tBodyAcc_std___Y" -0.0780912533118644
"WALKING" 3 "tBodyAcc_std___Y" -0.0699140652103448
"WALKING" 4 "tBodyAcc_std___Y" -0.0788267367683333
"WALKING" 5 "tBodyAcc_std___Y" 0.0767484028053571
"WALKING" 6 "tBodyAcc_std___Y" 0.164213884996491
"WALKING" 7 "tBodyAcc_std___Y" -0.0772618561052631
"WALKING" 8 "tBodyAcc_std___Y" 0.380782052708333
"WALKING" 9 "tBodyAcc_std___Y" -0.201696960826923
"WALKING" 10 "tBodyAcc_std___Y" -0.0227431651698113
"WALKING" 11 "tBodyAcc_std___Y" -0.0522120750440678
"WALKING" 12 "tBodyAcc_std___Y" -0.122783290008
"WALKING" 13 "tBodyAcc_std___Y" 0.141866689392982
"WALKING" 14 "tBodyAcc_std___Y" -0.0536126686650847
"WALKING" 15 "tBodyAcc_std___Y" 0.138912923691296
"WALKING" 16 "tBodyAcc_std___Y" -0.314569762352941
"WALKING" 17 "tBodyAcc_std___Y" -0.0175797885542623
"WALKING" 18 "tBodyAcc_std___Y" -0.227005874892857
"WALKING" 19 "tBodyAcc_std___Y" 0.181801561185577
"WALKING" 20 "tBodyAcc_std___Y" 0.489771808627451
"WALKING" 21 "tBodyAcc_std___Y" 0.0540880509209615
"WALKING" 22 "tBodyAcc_std___Y" 0.100384246321739
"WALKING" 23 "tBodyAcc_std___Y" -0.119020586510678
"WALKING" 24 "tBodyAcc_std___Y" -0.154127498163793
"WALKING" 25 "tBodyAcc_std___Y" -0.161852411581081
"WALKING" 26 "tBodyAcc_std___Y" -0.136351391645763
"WALKING" 27 "tBodyAcc_std___Y" -0.187301214964912
"WALKING" 28 "tBodyAcc_std___Y" -0.117886186425926
"WALKING" 29 "tBodyAcc_std___Y" -0.0917540612869811
"WALKING" 30 "tBodyAcc_std___Y" -0.173550021692308
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_std___Y" -0.0319359434489796
"WALKING_DOWNSTAIRS" 2 "tBodyAcc_std___Y" 0.262881788951064
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_std___Y" -0.0331503723387755
"WALKING_DOWNSTAIRS" 4 "tBodyAcc_std___Y" -0.21859832499
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_std___Y" 0.0907630761042553
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_std___Y" 0.360164958768542
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_std___Y" -0.138179072734043
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_std___Y" 0.343826273105263
"WALKING_DOWNSTAIRS" 9 "tBodyAcc_std___Y" -0.208310705504762
"WALKING_DOWNSTAIRS" 10 "tBodyAcc_std___Y" 0.00407915363157895
"WALKING_DOWNSTAIRS" 11 "tBodyAcc_std___Y" 0.0708122725543478
"WALKING_DOWNSTAIRS" 12 "tBodyAcc_std___Y" 0.11083534373913
"WALKING_DOWNSTAIRS" 13 "tBodyAcc_std___Y" -0.03212524665
"WALKING_DOWNSTAIRS" 14 "tBodyAcc_std___Y" 0.378870491755556
"WALKING_DOWNSTAIRS" 15 "tBodyAcc_std___Y" 0.186532377428571
"WALKING_DOWNSTAIRS" 16 "tBodyAcc_std___Y" -0.146993837655319
"WALKING_DOWNSTAIRS" 17 "tBodyAcc_std___Y" -0.0607892037384783
"WALKING_DOWNSTAIRS" 18 "tBodyAcc_std___Y" -0.254214045818182
"WALKING_DOWNSTAIRS" 19 "tBodyAcc_std___Y" 0.514816445641026
"WALKING_DOWNSTAIRS" 20 "tBodyAcc_std___Y" 0.616937015333333
"WALKING_DOWNSTAIRS" 21 "tBodyAcc_std___Y" 0.301336399711111
"WALKING_DOWNSTAIRS" 22 "tBodyAcc_std___Y" 0.239812250944444
"WALKING_DOWNSTAIRS" 23 "tBodyAcc_std___Y" 0.10825903416963
"WALKING_DOWNSTAIRS" 24 "tBodyAcc_std___Y" -0.102607326783636
"WALKING_DOWNSTAIRS" 25 "tBodyAcc_std___Y" -0.14054060387069
"WALKING_DOWNSTAIRS" 26 "tBodyAcc_std___Y" -0.011629910112
"WALKING_DOWNSTAIRS" 27 "tBodyAcc_std___Y" -0.0979710029522727
"WALKING_DOWNSTAIRS" 28 "tBodyAcc_std___Y" 0.156496646504348
"WALKING_DOWNSTAIRS" 29 "tBodyAcc_std___Y" -0.12246346700625
"WALKING_DOWNSTAIRS" 30 "tBodyAcc_std___Y" -0.0272628077709677
"WALKING_UPSTAIRS" 1 "tBodyAcc_std___Y" -0.00232026501698113
"WALKING_UPSTAIRS" 2 "tBodyAcc_std___Y" 0.108027279889583
"WALKING_UPSTAIRS" 3 "tBodyAcc_std___Y" 0.0116280813372881
"WALKING_UPSTAIRS" 4 "tBodyAcc_std___Y" -0.0666899105180769
"WALKING_UPSTAIRS" 5 "tBodyAcc_std___Y" 0.185022459476596
"WALKING_UPSTAIRS" 6 "tBodyAcc_std___Y" 0.189276117327451
"WALKING_UPSTAIRS" 7 "tBodyAcc_std___Y" -0.32616002254902
"WALKING_UPSTAIRS" 8 "tBodyAcc_std___Y" 0.348768733170732
"WALKING_UPSTAIRS" 9 "tBodyAcc_std___Y" -0.302206203816327
"WALKING_UPSTAIRS" 10 "tBodyAcc_std___Y" -0.00555287692765957
"WALKING_UPSTAIRS" 11 "tBodyAcc_std___Y" -0.103167501868519
"WALKING_UPSTAIRS" 12 "tBodyAcc_std___Y" -0.103818259823077
"WALKING_UPSTAIRS" 13 "tBodyAcc_std___Y" 0.104470773801818
"WALKING_UPSTAIRS" 14 "tBodyAcc_std___Y" 0.307195533
"WALKING_UPSTAIRS" 15 "tBodyAcc_std___Y" -0.00406536043541667
"WALKING_UPSTAIRS" 16 "tBodyAcc_std___Y" -0.163732745078431
"WALKING_UPSTAIRS" 17 "tBodyAcc_std___Y" -0.0131721014395833
"WALKING_UPSTAIRS" 18 "tBodyAcc_std___Y" -0.211155120224138
"WALKING_UPSTAIRS" 19 "tBodyAcc_std___Y" 0.176349922525
"WALKING_UPSTAIRS" 20 "tBodyAcc_std___Y" 0.15219632835098
"WALKING_UPSTAIRS" 21 "tBodyAcc_std___Y" 0.109787469104255
"WALKING_UPSTAIRS" 22 "tBodyAcc_std___Y" 0.250067523738095
"WALKING_UPSTAIRS" 23 "tBodyAcc_std___Y" 0.0448435785868627
"WALKING_UPSTAIRS" 24 "tBodyAcc_std___Y" -0.116804488966102
"WALKING_UPSTAIRS" 25 "tBodyAcc_std___Y" -0.223086808769231
"WALKING_UPSTAIRS" 26 "tBodyAcc_std___Y" -0.0491726302763636
"WALKING_UPSTAIRS" 27 "tBodyAcc_std___Y" -0.0950104077
"WALKING_UPSTAIRS" 28 "tBodyAcc_std___Y" -0.146753877035294
"WALKING_UPSTAIRS" 29 "tBodyAcc_std___Y" -0.122128287642857
"WALKING_UPSTAIRS" 30 "tBodyAcc_std___Y" -0.127311157607692
"LAYING" 1 "tBodyAcc_std___Z" -0.826061401628
"LAYING" 2 "tBodyAcc_std___Z" -0.984233296875
"LAYING" 3 "tBodyAcc_std___Z" -0.96369103483871
"LAYING" 4 "tBodyAcc_std___Z" -0.962667314814815
"LAYING" 5 "tBodyAcc_std___Z" -0.968562516346154
"LAYING" 6 "tBodyAcc_std___Z" -0.925216100350877
"LAYING" 7 "tBodyAcc_std___Z" -0.952978365961539
"LAYING" 8 "tBodyAcc_std___Z" -0.932491454407407
"LAYING" 9 "tBodyAcc_std___Z" -0.9407072854
"LAYING" 10 "tBodyAcc_std___Z" -0.95947148637931
"LAYING" 11 "tBodyAcc_std___Z" -0.971311176842105
"LAYING" 12 "tBodyAcc_std___Z" -0.9483338435
"LAYING" 13 "tBodyAcc_std___Z" -0.950392995483871
"LAYING" 14 "tBodyAcc_std___Z" -0.900331921686275
"LAYING" 15 "tBodyAcc_std___Z" -0.929586835277778
"LAYING" 16 "tBodyAcc_std___Z" -0.965490276285714
"LAYING" 17 "tBodyAcc_std___Z" -0.953476700140845
"LAYING" 18 "tBodyAcc_std___Z" -0.987658662307692
"LAYING" 19 "tBodyAcc_std___Z" -0.984672837228916
"LAYING" 20 "tBodyAcc_std___Z" -0.972571998382353
"LAYING" 21 "tBodyAcc_std___Z" -0.945653787777778
"LAYING" 22 "tBodyAcc_std___Z" -0.942945807916667
"LAYING" 23 "tBodyAcc_std___Z" -0.973223495416667
"LAYING" 24 "tBodyAcc_std___Z" -0.973566958888889
"LAYING" 25 "tBodyAcc_std___Z" -0.717262004013699
"LAYING" 26 "tBodyAcc_std___Z" -0.984500013157895
"LAYING" 27 "tBodyAcc_std___Z" -0.986636996081081
"LAYING" 28 "tBodyAcc_std___Z" -0.956450342875
"LAYING" 29 "tBodyAcc_std___Z" -0.987255149855072
"LAYING" 30 "tBodyAcc_std___Z" -0.967044236428571
"SITTING" 1 "tBodyAcc_std___Z" -0.93958629106383
"SITTING" 2 "tBodyAcc_std___Z" -0.95982817173913
"SITTING" 3 "tBodyAcc_std___Z" -0.875110175384615
"SITTING" 4 "tBodyAcc_std___Z" -0.9322030066
"SITTING" 5 "tBodyAcc_std___Z" -0.926094740227273
"SITTING" 6 "tBodyAcc_std___Z" -0.925797097090909
"SITTING" 7 "tBodyAcc_std___Z" -0.8565329414375
"SITTING" 8 "tBodyAcc_std___Z" -0.939553030217391
"SITTING" 9 "tBodyAcc_std___Z" -0.83200187268
"SITTING" 10 "tBodyAcc_std___Z" -0.967826981666667
"SITTING" 11 "tBodyAcc_std___Z" -0.968370181886792
"SITTING" 12 "tBodyAcc_std___Z" -0.939661889019608
"SITTING" 13 "tBodyAcc_std___Z" -0.938641215510204
"SITTING" 14 "tBodyAcc_std___Z" -0.922774835740741
"SITTING" 15 "tBodyAcc_std___Z" -0.949338025084746
"SITTING" 16 "tBodyAcc_std___Z" -0.939672247101449
"SITTING" 17 "tBodyAcc_std___Z" -0.96572919578125
"SITTING" 18 "tBodyAcc_std___Z" -0.977572717017544
"SITTING" 19 "tBodyAcc_std___Z" -0.951929615068493
"SITTING" 20 "tBodyAcc_std___Z" -0.929106396818182
"SITTING" 21 "tBodyAcc_std___Z" -0.959567861764706
"SITTING" 22 "tBodyAcc_std___Z" -0.917564853870968
"SITTING" 23 "tBodyAcc_std___Z" -0.905584390323529
"SITTING" 24 "tBodyAcc_std___Z" -0.957056111470588
"SITTING" 25 "tBodyAcc_std___Z" -0.965139552153846
"SITTING" 26 "tBodyAcc_std___Z" -0.950004414102564
"SITTING" 27 "tBodyAcc_std___Z" -0.965858735142857
"SITTING" 28 "tBodyAcc_std___Z" -0.936667245694444
"SITTING" 29 "tBodyAcc_std___Z" -0.968063878166667
"SITTING" 30 "tBodyAcc_std___Z" -0.950654041290323
"STANDING" 1 "tBodyAcc_std___Z" -0.979775876981132
"STANDING" 2 "tBodyAcc_std___Z" -0.949741851296296
"STANDING" 3 "tBodyAcc_std___Z" -0.911419015081967
"STANDING" 4 "tBodyAcc_std___Z" -0.896880538392857
"STANDING" 5 "tBodyAcc_std___Z" -0.869327321785714
"STANDING" 6 "tBodyAcc_std___Z" -0.925692371929825
"STANDING" 7 "tBodyAcc_std___Z" -0.917064168490566
"STANDING" 8 "tBodyAcc_std___Z" -0.926065255185185
"STANDING" 9 "tBodyAcc_std___Z" -0.919295805777778
"STANDING" 10 "tBodyAcc_std___Z" -0.941271440454545
"STANDING" 11 "tBodyAcc_std___Z" -0.986382712765957
"STANDING" 12 "tBodyAcc_std___Z" -0.920684800114754
"STANDING" 13 "tBodyAcc_std___Z" -0.967538031754386
"STANDING" 14 "tBodyAcc_std___Z" -0.9222763115
"STANDING" 15 "tBodyAcc_std___Z" -0.951670257924528
"STANDING" 16 "tBodyAcc_std___Z" -0.953468961666667
"STANDING" 17 "tBodyAcc_std___Z" -0.970462679230769
"STANDING" 18 "tBodyAcc_std___Z" -0.961873909178082
"STANDING" 19 "tBodyAcc_std___Z" -0.952599653972603
"STANDING" 20 "tBodyAcc_std___Z" -0.913142481643836
"STANDING" 21 "tBodyAcc_std___Z" -0.946123407078652
"STANDING" 22 "tBodyAcc_std___Z" -0.942201655238095
"STANDING" 23 "tBodyAcc_std___Z" -0.929409745147059
"STANDING" 24 "tBodyAcc_std___Z" -0.930283530144928
"STANDING" 25 "tBodyAcc_std___Z" -0.964642688108108
"STANDING" 26 "tBodyAcc_std___Z" -0.962988401351351
"STANDING" 27 "tBodyAcc_std___Z" -0.962408444875
"STANDING" 28 "tBodyAcc_std___Z" -0.905123824177215
"STANDING" 29 "tBodyAcc_std___Z" -0.980207488923077
"STANDING" 30 "tBodyAcc_std___Z" -0.912850596949152
"WALKING" 1 "tBodyAcc_std___Z" -0.260027902210526
"WALKING" 2 "tBodyAcc_std___Z" -0.425257524915254
"WALKING" 3 "tBodyAcc_std___Z" -0.387411994310345
"WALKING" 4 "tBodyAcc_std___Z" -0.586252806833333
"WALKING" 5 "tBodyAcc_std___Z" -0.45702143625
"WALKING" 6 "tBodyAcc_std___Z" -0.504324207192982
"WALKING" 7 "tBodyAcc_std___Z" 0.159631283261403
"WALKING" 8 "tBodyAcc_std___Z" -0.1420885318125
"WALKING" 9 "tBodyAcc_std___Z" -0.0579636469030769
"WALKING" 10 "tBodyAcc_std___Z" -0.395645072075472
"WALKING" 11 "tBodyAcc_std___Z" -0.530626311355932
"WALKING" 12 "tBodyAcc_std___Z" -0.4106060626
"WALKING" 13 "tBodyAcc_std___Z" -0.220503537026316
"WALKING" 14 "tBodyAcc_std___Z" 0.0518841040022034
"WALKING" 15 "tBodyAcc_std___Z" -0.518932634814815
"WALKING" 16 "tBodyAcc_std___Z" -0.159799790235294
"WALKING" 17 "tBodyAcc_std___Z" -0.265824489180328
"WALKING" 18 "tBodyAcc_std___Z" -0.428348061071429
"WALKING" 19 "tBodyAcc_std___Z" -0.13947794235
"WALKING" 20 "tBodyAcc_std___Z" -0.228734217372549
"WALKING" 21 "tBodyAcc_std___Z" -0.16868872575
"WALKING" 22 "tBodyAcc_std___Z" -0.213351968804348
"WALKING" 23 "tBodyAcc_std___Z" 0.164220685383051
"WALKING" 24 "tBodyAcc_std___Z" -0.288840016206897
"WALKING" 25 "tBodyAcc_std___Z" -0.437133403243243
"WALKING" 26 "tBodyAcc_std___Z" -0.333486502542373
"WALKING" 27 "tBodyAcc_std___Z" -0.297318273508772
"WALKING" 28 "tBodyAcc_std___Z" -0.300928395925926
"WALKING" 29 "tBodyAcc_std___Z" -0.242828038264151
"WALKING" 30 "tBodyAcc_std___Z" -0.120476783907692
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_std___Z" -0.230434213204082
"WALKING_DOWNSTAIRS" 2 "tBodyAcc_std___Z" -0.10283790806383
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_std___Z" -0.362240245489796
"WALKING_DOWNSTAIRS" 4 "tBodyAcc_std___Z" -0.479185977111111
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_std___Z" -0.325891435319149
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_std___Z" -0.320204232520417
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_std___Z" -0.0636402447755319
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_std___Z" 0.1337170395
"WALKING_DOWNSTAIRS" 9 "tBodyAcc_std___Z" -0.00771530035714285
"WALKING_DOWNSTAIRS" 10 "tBodyAcc_std___Z" -0.183557562032895
"WALKING_DOWNSTAIRS" 11 "tBodyAcc_std___Z" -0.324026938043478
"WALKING_DOWNSTAIRS" 12 "tBodyAcc_std___Z" -0.425017413478261
"WALKING_DOWNSTAIRS" 13 "tBodyAcc_std___Z" -0.158333146191489
"WALKING_DOWNSTAIRS" 14 "tBodyAcc_std___Z" 0.451576075111111
"WALKING_DOWNSTAIRS" 15 "tBodyAcc_std___Z" -0.281982181666667
"WALKING_DOWNSTAIRS" 16 "tBodyAcc_std___Z" 0.0114353944787234
"WALKING_DOWNSTAIRS" 17 "tBodyAcc_std___Z" -0.231064156615217
"WALKING_DOWNSTAIRS" 18 "tBodyAcc_std___Z" -0.418610127454545
"WALKING_DOWNSTAIRS" 19 "tBodyAcc_std___Z" 0.049322451025641
"WALKING_DOWNSTAIRS" 20 "tBodyAcc_std___Z" -0.160938536488889
"WALKING_DOWNSTAIRS" 21 "tBodyAcc_std___Z" -0.0717893558666667
"WALKING_DOWNSTAIRS" 22 "tBodyAcc_std___Z" -0.325722718055556
"WALKING_DOWNSTAIRS" 23 "tBodyAcc_std___Z" 0.229898742944444
"WALKING_DOWNSTAIRS" 24 "tBodyAcc_std___Z" -0.205566380745455
"WALKING_DOWNSTAIRS" 25 "tBodyAcc_std___Z" -0.457972381896552
"WALKING_DOWNSTAIRS" 26 "tBodyAcc_std___Z" -0.284807676
"WALKING_DOWNSTAIRS" 27 "tBodyAcc_std___Z" -0.240040783340909
"WALKING_DOWNSTAIRS" 28 "tBodyAcc_std___Z" -0.341031811521739
"WALKING_DOWNSTAIRS" 29 "tBodyAcc_std___Z" -0.223177999879167
"WALKING_DOWNSTAIRS" 30 "tBodyAcc_std___Z" -0.217275690290323
"WALKING_UPSTAIRS" 1 "tBodyAcc_std___Z" -0.0194792388471698
"WALKING_UPSTAIRS" 2 "tBodyAcc_std___Z" -0.112121021220833
"WALKING_UPSTAIRS" 3 "tBodyAcc_std___Z" -0.369754604067797
"WALKING_UPSTAIRS" 4 "tBodyAcc_std___Z" -0.372137777692308
"WALKING_UPSTAIRS" 5 "tBodyAcc_std___Z" -0.308938978787234
"WALKING_UPSTAIRS" 6 "tBodyAcc_std___Z" -0.353519514896078
"WALKING_UPSTAIRS" 7 "tBodyAcc_std___Z" -0.145665025639216
"WALKING_UPSTAIRS" 8 "tBodyAcc_std___Z" 0.121187278790244
"WALKING_UPSTAIRS" 9 "tBodyAcc_std___Z" -0.253434083542857
"WALKING_UPSTAIRS" 10 "tBodyAcc_std___Z" -0.0738744931340426
"WALKING_UPSTAIRS" 11 "tBodyAcc_std___Z" -0.203369399185185
"WALKING_UPSTAIRS" 12 "tBodyAcc_std___Z" -0.436697425576923
"WALKING_UPSTAIRS" 13 "tBodyAcc_std___Z" -0.217210568085455
"WALKING_UPSTAIRS" 14 "tBodyAcc_std___Z" 0.609017879074074
"WALKING_UPSTAIRS" 15 "tBodyAcc_std___Z" -0.379717488104167
"WALKING_UPSTAIRS" 16 "tBodyAcc_std___Z" -0.129283825721569
"WALKING_UPSTAIRS" 17 "tBodyAcc_std___Z" -0.230220954239583
"WALKING_UPSTAIRS" 18 "tBodyAcc_std___Z" -0.31437339137931
"WALKING_UPSTAIRS" 19 "tBodyAcc_std___Z" -0.1904685504575
"WALKING_UPSTAIRS" 20 "tBodyAcc_std___Z" -0.229249455098039
"WALKING_UPSTAIRS" 21 "tBodyAcc_std___Z" -0.219707928574468
"WALKING_UPSTAIRS" 22 "tBodyAcc_std___Z" -0.109613216345238
"WALKING_UPSTAIRS" 23 "tBodyAcc_std___Z" 0.10080118935098
"WALKING_UPSTAIRS" 24 "tBodyAcc_std___Z" -0.255601012881356
"WALKING_UPSTAIRS" 25 "tBodyAcc_std___Z" -0.296523975076923
"WALKING_UPSTAIRS" 26 "tBodyAcc_std___Z" -0.404596936545455
"WALKING_UPSTAIRS" 27 "tBodyAcc_std___Z" -0.23070787672549
"WALKING_UPSTAIRS" 28 "tBodyAcc_std___Z" -0.28598691372549
"WALKING_UPSTAIRS" 29 "tBodyAcc_std___Z" 0.0995443502346939
"WALKING_UPSTAIRS" 30 "tBodyAcc_std___Z" 0.0249468034966154
"LAYING" 1 "tBodyAcc_mad___X" -0.9321111728
"LAYING" 2 "tBodyAcc_mad___X" -0.976606966458333
"LAYING" 3 "tBodyAcc_mad___X" -0.985280124193548
"LAYING" 4 "tBodyAcc_mad___X" -0.957949598333333
"LAYING" 5 "tBodyAcc_mad___X" -0.969061900384615
"LAYING" 6 "tBodyAcc_mad___X" -0.938200964421053
"LAYING" 7 "tBodyAcc_mad___X" -0.938656584230769
"LAYING" 8 "tBodyAcc_mad___X" -0.945418939814815
"LAYING" 9 "tBodyAcc_mad___X" -0.94676803
"LAYING" 10 "tBodyAcc_mad___X" -0.971360300862069
"LAYING" 11 "tBodyAcc_mad___X" -0.986755605438597
"LAYING" 12 "tBodyAcc_mad___X" -0.958692528166667
"LAYING" 13 "tBodyAcc_mad___X" -0.971568146129032
"LAYING" 14 "tBodyAcc_mad___X" -0.922298837568627
"LAYING" 15 "tBodyAcc_mad___X" -0.974821673611111
"LAYING" 16 "tBodyAcc_mad___X" -0.974437036714286
"LAYING" 17 "tBodyAcc_mad___X" -0.97524074
"LAYING" 18 "tBodyAcc_mad___X" -0.985619913846154
"LAYING" 19 "tBodyAcc_mad___X" -0.966065250481928
"LAYING" 20 "tBodyAcc_mad___X" -0.964414126323529
"LAYING" 21 "tBodyAcc_mad___X" -0.956999151
"LAYING" 22 "tBodyAcc_mad___X" -0.951892509166667
"LAYING" 23 "tBodyAcc_mad___X" -0.958334581527778
"LAYING" 24 "tBodyAcc_mad___X" -0.9690830625
"LAYING" 25 "tBodyAcc_mad___X" -0.912033638767123
"LAYING" 26 "tBodyAcc_mad___X" -0.971671041052632
"LAYING" 27 "tBodyAcc_mad___X" -0.980230422837838
"LAYING" 28 "tBodyAcc_mad___X" -0.970851736125
"LAYING" 29 "tBodyAcc_mad___X" -0.984721328550725
"LAYING" 30 "tBodyAcc_mad___X" -0.980089753428571
"SITTING" 1 "tBodyAcc_mad___X" -0.979514584468085
"SITTING" 2 "tBodyAcc_mad___X" -0.988594493695652
"SITTING" 3 "tBodyAcc_mad___X" -0.974103206346154
"SITTING" 4 "tBodyAcc_mad___X" -0.9826360798
"SITTING" 5 "tBodyAcc_mad___X" -0.983796381363636
"SITTING" 6 "tBodyAcc_mad___X" -0.984156729636364
"SITTING" 7 "tBodyAcc_mad___X" -0.975661489375
"SITTING" 8 "tBodyAcc_mad___X" -0.980517261304348
"SITTING" 9 "tBodyAcc_mad___X" -0.9616477008
"SITTING" 10 "tBodyAcc_mad___X" -0.984285968148148
"SITTING" 11 "tBodyAcc_mad___X" -0.985517825283019
"SITTING" 12 "tBodyAcc_mad___X" -0.984983238039216
"SITTING" 13 "tBodyAcc_mad___X" -0.990432735306122
"SITTING" 14 "tBodyAcc_mad___X" -0.978986842962963
"SITTING" 15 "tBodyAcc_mad___X" -0.988471943220339
"SITTING" 16 "tBodyAcc_mad___X" -0.988132249565217
"SITTING" 17 "tBodyAcc_mad___X" -0.995133846875
"SITTING" 18 "tBodyAcc_mad___X" -0.994992112982456
"SITTING" 19 "tBodyAcc_mad___X" -0.97845530109589
"SITTING" 20 "tBodyAcc_mad___X" -0.985315305606061
"SITTING" 21 "tBodyAcc_mad___X" -0.992863747176471
"SITTING" 22 "tBodyAcc_mad___X" -0.980761373225806
"SITTING" 23 "tBodyAcc_mad___X" -0.989667315882353
"SITTING" 24 "tBodyAcc_mad___X" -0.9914497175
"SITTING" 25 "tBodyAcc_mad___X" -0.992851985538462
"SITTING" 26 "tBodyAcc_mad___X" -0.980637294358974
"SITTING" 27 "tBodyAcc_mad___X" -0.989473105142857
"SITTING" 28 "tBodyAcc_mad___X" -0.985735174444444
"SITTING" 29 "tBodyAcc_mad___X" -0.991674120833333
"SITTING" 30 "tBodyAcc_mad___X" -0.984772108387097
"STANDING" 1 "tBodyAcc_mad___X" -0.996141353962264
"STANDING" 2 "tBodyAcc_mad___X" -0.98934137
"STANDING" 3 "tBodyAcc_mad___X" -0.973805270819672
"STANDING" 4 "tBodyAcc_mad___X" -0.979461749464286
"STANDING" 5 "tBodyAcc_mad___X" -0.974083131071429
"STANDING" 6 "tBodyAcc_mad___X" -0.985293206315789
"STANDING" 7 "tBodyAcc_mad___X" -0.982582661698113
"STANDING" 8 "tBodyAcc_mad___X" -0.990252236851852
"STANDING" 9 "tBodyAcc_mad___X" -0.980558838
"STANDING" 10 "tBodyAcc_mad___X" -0.984416503181818
"STANDING" 11 "tBodyAcc_mad___X" -0.995974194255319
"STANDING" 12 "tBodyAcc_mad___X" -0.984312951803279
"STANDING" 13 "tBodyAcc_mad___X" -0.992575981403509
"STANDING" 14 "tBodyAcc_mad___X" -0.9759092045
"STANDING" 15 "tBodyAcc_mad___X" -0.99082311
"STANDING" 16 "tBodyAcc_mad___X" -0.99008527448718
"STANDING" 17 "tBodyAcc_mad___X" -0.992110255769231
"STANDING" 18 "tBodyAcc_mad___X" -0.993370464931507
